player,game_time,played_at_home,played_against,plus_minus,time_played_total,rebounds_total,assists,steals,blocks,turnovers,points
Harrison Barnes,1427515200000,nba-mil,False,-3,26,6,0,1,0,2,13
Harrison Barnes,1427774400000,nba-lac,False,14,25,7,2,0,0,0,1
Harrison Barnes,1427947200000,nba-phx,True,1,24,3,3,0,0,0,4
Harrison Barnes,1428120000000,nba-dal,False,6,28,10,3,4,0,2,13
Harrison Barnes,1428206400000,nba-sas,False,-7,28,2,0,0,1,0,4
Harrison Barnes,1428379200000,nba-nop,False,-12,23,1,1,1,1,0,7
Harrison Barnes,1428552000000,nba-por,True,8,29,7,4,1,0,2,12
Harrison Barnes,1428724800000,nba-min,True,28,29,12,2,0,2,1,13
Harrison Barnes,1428897600000,nba-mem,True,24,23,2,2,2,2,0,2
Harrison Barnes,1429070400000,nba-den,True,4,17,5,1,0,0,0,12
Harrison Barnes,1445918400000,nba-nop,True,17,33,9,3,1,0,1,8
Harrison Barnes,1446177600000,nba-hou,False,11,26,5,2,0,0,0,12
Harrison Barnes,1446264000000,nba-nop,False,11,32,7,2,0,0,1,11
Harrison Barnes,1446440400000,nba-mem,True,23,20,3,4,1,0,1,8
Harrison Barnes,1446613200000,nba-lac,True,14,36,9,3,0,1,2,17
Harrison Barnes,1446786000000,nba-den,True,6,31,5,1,1,0,0,21
Harrison Barnes,1446872400000,nba-sac,False,0,32,2,4,2,0,0,13
Harrison Barnes,1447045200000,nba-det,True,15,28,2,2,0,0,3,12
Harrison Barnes,1447218000000,nba-mem,False,24,32,4,3,3,1,2,19
Harrison Barnes,1447304400000,nba-min,False,-3,35,4,1,1,1,1,14
Harrison Barnes,1447477200000,nba-bkn,True,7,31,3,0,1,0,1,13
Harrison Barnes,1447736400000,nba-tor,True,8,32,4,1,0,0,0,7
Harrison Barnes,1447909200000,nba-lac,False,10,35,7,1,0,0,1,21
Harrison Barnes,1447995600000,nba-chi,True,6,32,9,1,1,0,1,20
Harrison Barnes,1448168400000,nba-den,False,3,33,3,4,3,0,2,17
Harrison Barnes,1448341200000,nba-lal,True,19,23,2,1,0,0,1,8
Harrison Barnes,1448600400000,nba-phx,False,11,21,7,0,2,0,1,7
Harrison Barnes,1451883600000,nba-cha,True,-5,20,1,2,0,1,0,8
Harrison Barnes,1451970000000,nba-lal,False,-1,23,8,1,2,0,2,10
Harrison Barnes,1452229200000,nba-por,False,-3,23,0,3,1,0,0,7
Harrison Barnes,1452315600000,nba-sac,False,12,24,4,1,0,0,2,10
Harrison Barnes,1452488400000,nba-mia,True,18,27,6,1,1,0,1,12
Harrison Barnes,1452661200000,nba-den,False,-4,31,3,1,2,0,0,18
Harrison Barnes,1452747600000,nba-lal,True,10,29,6,2,2,1,0,12
Harrison Barnes,1452920400000,nba-det,False,-26,30,3,2,0,0,0,5
Harrison Barnes,1453093200000,nba-cle,False,18,27,2,0,0,0,2,12
Harrison Barnes,1453266000000,nba-chi,False,18,33,3,1,0,0,1,19
Harrison Barnes,1453438800000,nba-ind,True,10,35,11,5,0,0,1,6
Harrison Barnes,1453698000000,nba-sas,True,1,21,1,2,0,0,2,4
Harrison Barnes,1453870800000,nba-dal,True,9,28,2,2,1,0,0,13
Harrison Barnes,1454130000000,nba-phi,False,9,34,6,2,2,0,0,11
Harrison Barnes,1454216400000,nba-nyk,False,17,31,3,1,0,0,1,7
Harrison Barnes,1454475600000,nba-was,False,-1,35,3,1,1,0,2,12
Harrison Barnes,1454734800000,nba-okc,True,-7,36,4,0,0,0,0,19
Harrison Barnes,1454994000000,nba-hou,True,20,32,7,2,0,0,1,19
Harrison Barnes,1455080400000,nba-phx,False,9,31,6,1,0,1,2,8
Harrison Barnes,1455858000000,nba-por,False,-19,29,3,3,0,0,0,5
Harrison Barnes,1455944400000,nba-lac,False,13,29,5,1,0,0,0,18
Harrison Barnes,1456117200000,nba-atl,False,13,30,4,1,1,0,1,14
Harrison Barnes,1456290000000,nba-mia,False,11,28,5,1,1,0,1,11
Harrison Barnes,1456376400000,nba-orl,False,16,34,5,1,0,0,1,10
Harrison Barnes,1456549200000,nba-okc,False,1,34,1,1,0,1,0,6
Harrison Barnes,1456808400000,nba-atl,True,9,41,8,2,0,0,2,12
Harrison Barnes,1456981200000,nba-okc,True,-1,31,7,5,1,0,1,14
Harrison Barnes,1457240400000,nba-lal,False,-9,29,5,0,0,0,1,5
Harrison Barnes,1457326800000,nba-orl,True,-11,31,2,1,1,0,0,8
Harrison Barnes,1457499600000,nba-uta,True,15,29,6,3,0,0,1,4
Harrison Barnes,1457672400000,nba-por,True,17,30,6,2,0,1,1,7
Harrison Barnes,1457758800000,nba-phx,True,10,35,9,4,0,0,1,8
Harrison Barnes,1457928000000,nba-nop,True,20,32,3,4,2,1,0,6
Harrison Barnes,1458100800000,nba-nyk,True,19,32,6,1,0,0,1,8
Harrison Barnes,1458273600000,nba-dal,False,-4,36,5,2,1,1,0,20
Harrison Barnes,1458360000000,nba-sas,False,-17,30,2,3,2,0,1,8
Harrison Barnes,1458532800000,nba-min,False,-7,31,7,2,1,0,0,6
Harrison Barnes,1458705600000,nba-lac,True,22,37,6,2,0,0,1,11
Harrison Barnes,1458878400000,nba-dal,True,1,34,7,2,0,0,0,11
Harrison Barnes,1459051200000,nba-phi,True,7,32,2,1,1,0,0,10
Harrison Barnes,1459224000000,nba-was,True,22,35,9,2,1,0,1,14
Harrison Barnes,1459310400000,nba-uta,False,11,42,11,1,0,0,0,15
Harrison Barnes,1459483200000,nba-bos,True,1,35,8,4,1,0,1,14
Harrison Barnes,1459656000000,nba-por,True,9,33,5,0,0,0,0,10
Harrison Barnes,1459828800000,nba-min,True,4,35,5,0,0,0,1,20
Harrison Barnes,1460001600000,nba-sas,True,10,33,8,1,0,0,3,21
Harrison Barnes,1460174400000,nba-mem,False,-6,30,2,1,0,0,0,14
Harrison Barnes,1460260800000,nba-sas,False,16,33,3,2,0,0,1,9
Harrison Barnes,1460520000000,nba-mem,True,1,31,6,1,0,0,2,15
Joe Johnson,1353906000000,nba-nyk,True,0,44,4,3,0,0,2,8
Joe Johnson,1351915200000,nba-tor,True,13,40,5,4,1,0,3,14
Joe Johnson,1352091600000,nba-min,True,-7,41,1,2,0,0,1,19
Joe Johnson,1352264400000,nba-mia,False,-19,32,2,1,2,0,0,9
Joe Johnson,1352437200000,nba-orl,False,24,29,3,4,1,0,1,13
Joe Johnson,1352610000000,nba-orl,True,12,41,3,4,1,0,1,13
Joe Johnson,1352782800000,nba-cle,True,18,39,5,6,1,1,3,25
Joe Johnson,1352955600000,nba-bos,True,11,35,8,4,2,0,1,19
Joe Johnson,1353214800000,nba-sac,False,-4,36,2,3,0,0,1,10
Joe Johnson,1353387600000,nba-lal,False,-8,41,3,6,0,0,1,14
Joe Johnson,1353474000000,nba-gsw,False,-7,38,1,6,0,1,2,13
Joe Johnson,1353646800000,nba-lac,True,9,39,1,0,0,0,3,19
Joe Johnson,1353819600000,nba-por,True,17,38,1,4,1,0,3,21
Joe Johnson,1354078800000,nba-bos,False,16,41,4,6,1,0,1,18
Joe Johnson,1354251600000,nba-orl,False,14,34,0,5,0,1,1,22
Joe Johnson,1354338000000,nba-mia,False,-7,34,1,3,0,0,4,12
Joe Johnson,1354597200000,nba-okc,True,2,43,3,3,0,0,2,17
Joe Johnson,1354856400000,nba-gsw,True,3,39,5,1,0,1,1,32
Joe Johnson,1355029200000,nba-mil,True,-3,30,1,4,0,0,3,6
Joe Johnson,1355202000000,nba-nyk,True,0,40,5,4,0,2,0,16
Joe Johnson,1355288400000,nba-tor,False,12,43,2,4,0,0,3,23
Joe Johnson,1355461200000,nba-det,True,8,52,4,5,0,0,1,28
Joe Johnson,1355547600000,nba-chi,False,-6,39,2,5,1,0,6,16
Joe Johnson,1355806800000,nba-uta,True,6,40,4,2,2,0,1,21
Joe Johnson,1355893200000,nba-nyk,False,-9,40,2,3,1,0,2,17
Joe Johnson,1356238800000,nba-phi,True,2,40,7,2,1,0,3,22
Joe Johnson,1356411600000,nba-bos,True,-5,42,4,2,0,1,2,12
Joe Johnson,1356498000000,nba-mil,False,-7,36,3,3,0,0,2,13
Joe Johnson,1356670800000,nba-cha,True,17,34,2,4,1,0,0,16
Joe Johnson,1356757200000,nba-cle,True,14,41,2,2,3,0,1,15
Joe Johnson,1356930000000,nba-sas,False,-18,28,0,2,1,0,2,12
Joe Johnson,1357102800000,nba-okc,False,15,40,5,3,1,0,1,33
Joe Johnson,1357275600000,nba-was,False,6,47,2,3,0,0,2,18
Joe Johnson,1357362000000,nba-sac,True,17,29,2,4,0,1,1,15
Joe Johnson,1357621200000,nba-phi,False,18,33,4,5,1,1,2,15
Joe Johnson,1357880400000,nba-phx,True,17,35,4,3,1,0,0,19
Joe Johnson,1358053200000,nba-ind,True,7,42,5,3,0,0,2,20
Joe Johnson,1358226000000,nba-tor,True,5,38,5,5,2,0,0,21
Joe Johnson,1358312400000,nba-atl,False,-2,41,2,2,1,0,0,15
Joe Johnson,1358485200000,nba-atl,True,7,41,3,2,1,0,3,18
Joe Johnson,1358744400000,nba-nyk,False,3,39,3,5,1,0,2,25
Joe Johnson,1358917200000,nba-min,False,12,37,3,3,0,0,3,18
Joe Johnson,1359090000000,nba-mem,False,-18,32,2,3,0,0,1,11
Joe Johnson,1359176400000,nba-hou,False,-13,37,3,6,0,2,1,13
Joe Johnson,1359349200000,nba-orl,True,14,30,2,5,1,0,1,13
Joe Johnson,1359522000000,nba-mia,True,-11,37,3,6,0,0,4,16
Joe Johnson,1359694800000,nba-chi,True,7,38,3,2,1,0,3,13
Joe Johnson,1360040400000,nba-lal,True,-7,41,6,5,1,0,1,11
Joe Johnson,1360126800000,nba-det,False,1,34,4,1,0,0,0,16
Joe Johnson,1360299600000,nba-was,False,-9,34,3,2,0,0,2,14
Joe Johnson,1360472400000,nba-sas,True,-11,36,2,2,0,1,2,19
Joe Johnson,1360558800000,nba-ind,False,5,38,1,2,0,0,2,17
Joe Johnson,1360731600000,nba-den,True,7,42,2,9,0,0,2,26
Joe Johnson,1361250000000,nba-mil,True,7,44,5,5,0,0,0,24
Joe Johnson,1361336400000,nba-mil,False,3,38,6,4,2,0,1,8
Joe Johnson,1362114000000,nba-dal,True,-14,30,2,6,0,0,4,11
Joe Johnson,1362200400000,nba-chi,False,-3,37,5,5,1,0,5,11
Joe Johnson,1362546000000,nba-cha,False,17,32,5,3,0,0,6,22
Joe Johnson,1362718800000,nba-was,True,25,32,3,1,0,0,3,6
Joe Johnson,1362805200000,nba-atl,False,8,35,4,5,4,0,0,8
Joe Johnson,1362974400000,nba-phi,False,-5,37,2,6,1,0,0,20
Joe Johnson,1363492800000,nba-atl,True,-15,38,3,3,0,0,3,18
Joe Johnson,1363579200000,nba-det,False,15,24,2,1,0,1,1,13
Joe Johnson,1363752000000,nba-dal,False,23,32,2,5,0,0,0,9
Joe Johnson,1364011200000,nba-lac,False,-3,34,3,3,0,0,1,15
Joe Johnson,1365048000000,nba-chi,True,2,35,1,1,2,0,2,12
Joe Johnson,1365220800000,nba-cha,True,8,32,2,2,2,0,0,15
Joe Johnson,1365480000000,nba-phi,True,8,23,2,2,0,1,1,11
Joe Johnson,1365566400000,nba-bos,False,23,36,3,2,2,0,1,20
Joe Johnson,1365739200000,nba-ind,False,10,39,6,4,3,0,3,24
Joe Johnson,1365912000000,nba-tor,False,-7,35,1,5,1,0,0,12
Joe Johnson,1366171200000,nba-det,True,18,21,2,2,0,0,0,10
Joe Johnson,1383105600000,nba-cle,False,-3,34,0,5,1,0,1,13
Joe Johnson,1383278400000,nba-mia,True,6,27,1,0,0,0,1,19
Joe Johnson,1383451200000,nba-orl,False,-14,23,1,2,1,1,1,2
Joe Johnson,1383627600000,nba-uta,True,23,25,3,2,2,0,1,12
Joe Johnson,1383886800000,nba-was,False,-16,34,7,4,1,0,1,16
Joe Johnson,1383973200000,nba-ind,True,-3,32,3,0,0,0,0,17
Joe Johnson,1384318800000,nba-sac,False,-22,36,2,1,0,0,0,10
Joe Johnson,1384491600000,nba-phx,False,10,45,5,1,0,0,2,13
Joe Johnson,1384578000000,nba-lac,False,1,34,3,6,0,0,2,13
Joe Johnson,1384750800000,nba-por,True,-18,38,4,3,0,0,1,13
Joe Johnson,1384923600000,nba-cha,False,-3,36,2,2,0,0,1,19
Joe Johnson,1385096400000,nba-min,False,-28,26,2,4,1,0,1,15
Joe Johnson,1385269200000,nba-det,True,-7,44,2,4,0,1,0,34
Joe Johnson,1385442000000,nba-tor,False,-3,39,6,4,0,0,2,21
Joe Johnson,1385528400000,nba-lal,True,1,37,4,3,0,1,1,18
Joe Johnson,1385701200000,nba-hou,False,-23,16,3,0,0,0,1,5
Joe Johnson,1385787600000,nba-mem,False,8,41,5,6,0,1,1,26
Joe Johnson,1386046800000,nba-den,True,-17,31,1,1,0,0,1,22
Joe Johnson,1386219600000,nba-nyk,True,-24,36,3,2,1,1,2,13
Joe Johnson,1386392400000,nba-mil,False,6,43,4,5,1,0,1,15
Joe Johnson,1386651600000,nba-bos,True,10,38,3,0,0,0,3,7
Joe Johnson,1386824400000,nba-lac,True,14,30,2,2,0,0,2,21
Joe Johnson,1386910800000,nba-det,False,-2,37,4,5,0,1,1,12
Joe Johnson,1387170000000,nba-phi,True,32,30,7,5,1,1,0,37
Joe Johnson,1387342800000,nba-was,True,-8,42,7,2,3,0,1,20
Joe Johnson,1387774800000,nba-ind,True,-16,35,2,3,0,0,3,17
Joe Johnson,1387947600000,nba-chi,True,-11,34,0,1,1,0,2,12
Joe Johnson,1388120400000,nba-mil,True,16,36,6,5,0,0,1,6
Joe Johnson,1388206800000,nba-ind,False,-16,36,3,1,1,0,4,9
Joe Johnson,1388466000000,nba-sas,False,-13,27,1,1,1,0,0,9
Joe Johnson,1388638800000,nba-okc,False,16,30,4,0,1,0,1,9
Joe Johnson,1388811600000,nba-cle,True,12,35,3,2,0,0,1,2
Joe Johnson,1388984400000,nba-atl,True,7,36,3,4,1,0,3,23
Joe Johnson,1389157200000,nba-gsw,True,-3,37,3,2,1,0,1,27
Joe Johnson,1389330000000,nba-mia,True,18,46,4,5,1,0,2,32
Joe Johnson,1389416400000,nba-tor,False,-3,32,6,6,1,0,0,11
Joe Johnson,1389848400000,nba-atl,False,25,30,4,5,0,0,2,29
Joe Johnson,1390194000000,nba-nyk,False,13,30,6,5,1,0,0,25
Joe Johnson,1390280400000,nba-orl,True,22,30,5,3,0,0,0,13
Joe Johnson,1390539600000,nba-dal,True,-6,29,0,2,0,0,4,5
Joe Johnson,1390712400000,nba-bos,False,3,25,6,1,0,0,2,6
Joe Johnson,1390798800000,nba-tor,True,-13,32,3,2,2,0,4,12
Joe Johnson,1391144400000,nba-okc,True,-18,27,1,2,1,1,2,9
Joe Johnson,1391230800000,nba-ind,False,0,39,1,2,1,0,3,16
Joe Johnson,1391662800000,nba-sas,True,0,28,2,1,0,0,2,8
Joe Johnson,1391749200000,nba-det,False,-14,22,3,1,0,0,2,16
Joe Johnson,1391922000000,nba-nop,True,1,23,3,2,0,0,1,8
Joe Johnson,1392181200000,nba-cha,True,18,28,3,2,0,0,1,8
Joe Johnson,1392267600000,nba-chi,False,-17,38,1,1,1,0,3,11
Joe Johnson,1392786000000,nba-uta,False,7,38,2,6,3,0,0,27
Joe Johnson,1393045200000,nba-gsw,False,-15,34,4,0,1,0,4,15
Joe Johnson,1393131600000,nba-lal,False,7,35,4,8,1,0,2,10
Joe Johnson,1393390800000,nba-por,False,-25,26,1,1,0,0,2,11
Joe Johnson,1393477200000,nba-den,False,24,27,2,0,0,0,2,10
Joe Johnson,1393650000000,nba-mil,False,3,27,0,3,2,0,1,7
Joe Johnson,1393822800000,nba-chi,True,29,33,2,3,1,0,1,19
Joe Johnson,1393995600000,nba-mem,True,30,34,2,4,1,0,1,21
Joe Johnson,1394168400000,nba-bos,False,-1,38,7,2,1,0,1,21
Joe Johnson,1394341200000,nba-sac,True,5,27,2,5,2,0,1,18
Joe Johnson,1394424000000,nba-tor,True,5,33,4,4,0,0,1,14
Joe Johnson,1394596800000,nba-mia,False,-9,34,6,2,1,0,5,8
Joe Johnson,1394856000000,nba-was,False,3,32,7,0,1,0,1,16
Joe Johnson,1395028800000,nba-phx,True,20,29,5,5,2,1,0,19
Joe Johnson,1395201600000,nba-cha,True,21,33,8,3,1,0,1,20
Joe Johnson,1395374400000,nba-bos,True,20,30,2,4,0,0,0,27
Joe Johnson,1395547200000,nba-dal,False,-4,37,5,2,0,1,2,22
Joe Johnson,1395633600000,nba-nop,False,-15,36,6,4,0,0,3,15
Joe Johnson,1395806400000,nba-cha,False,-8,38,5,3,0,0,4,18
Joe Johnson,1395979200000,nba-cle,True,-8,29,1,3,0,0,0,14
Joe Johnson,1396152000000,nba-min,True,5,30,4,3,0,0,1,19
Joe Johnson,1396324800000,nba-hou,True,17,34,4,3,1,0,1,32
Joe Johnson,1396411200000,nba-nyk,False,-4,22,1,1,2,0,2,16
Joe Johnson,1396584000000,nba-det,True,10,25,4,2,0,0,0,10
Joe Johnson,1396670400000,nba-phi,False,10,27,3,3,0,0,1,12
Joe Johnson,1396929600000,nba-mia,False,2,33,2,0,0,0,1,19
Joe Johnson,1397016000000,nba-orl,False,-9,37,4,5,0,0,2,31
Joe Johnson,1397188800000,nba-atl,True,-4,32,7,3,0,0,4,9
Joe Johnson,1397361600000,nba-orl,True,18,34,3,2,0,0,4,17
Joe Johnson,1397534400000,nba-nyk,True,-19,31,6,4,1,0,0,12
Joe Johnson,1414555200000,nba-bos,False,-30,34,6,3,1,0,2,19
Joe Johnson,1414814400000,nba-det,False,17,39,8,6,0,0,0,34
Joe Johnson,1414990800000,nba-okc,True,16,28,6,6,0,0,1,13
Joe Johnson,1415163600000,nba-min,True,-7,31,3,2,0,0,3,22
Joe Johnson,1415336400000,nba-nyk,True,16,32,7,2,1,0,2,18
Joe Johnson,1415509200000,nba-orl,True,14,32,5,4,1,0,3,13
Joe Johnson,1415768400000,nba-phx,False,2,37,5,3,2,0,1,21
Joe Johnson,1415854800000,nba-gsw,False,-10,32,5,4,3,0,1,12
Joe Johnson,1416027600000,nba-por,False,1,36,6,5,1,0,0,20
Joe Johnson,1416200400000,nba-mia,True,-12,37,4,1,1,0,0,6
Joe Johnson,1416373200000,nba-mil,True,-3,52,5,8,0,0,3,18
Joe Johnson,1416546000000,nba-okc,False,-2,32,1,3,0,1,4,8
Joe Johnson,1416632400000,nba-sas,False,-3,35,4,5,0,1,1,12
Joe Johnson,1416978000000,nba-phi,False,15,34,2,4,0,0,1,21
Joe Johnson,1417323600000,nba-chi,True,-13,28,4,1,1,0,3,3
Joe Johnson,1417496400000,nba-nyk,False,10,37,8,6,3,1,2,22
Joe Johnson,1417582800000,nba-sas,True,1,42,5,2,1,0,1,8
Joe Johnson,1417755600000,nba-atl,True,-16,29,6,4,1,0,3,12
Joe Johnson,1418360400000,nba-phi,True,4,27,2,2,1,0,5,12
Joe Johnson,1418446800000,nba-cha,False,27,31,7,3,2,0,3,22
Joe Johnson,1418706000000,nba-mia,True,8,37,3,3,0,0,1,16
Joe Johnson,1418792400000,nba-tor,False,-14,38,8,3,1,0,2,17
Joe Johnson,1418965200000,nba-cle,False,3,40,4,5,2,1,5,26
Joe Johnson,1419138000000,nba-det,True,-1,37,3,7,2,1,5,16
Joe Johnson,1419310800000,nba-den,True,6,33,2,3,1,0,1,27
Joe Johnson,1419570000000,nba-bos,False,-6,35,2,1,0,0,1,9
Joe Johnson,1419656400000,nba-ind,True,-4,35,6,6,0,0,2,18
Joe Johnson,1419829200000,nba-sac,True,8,34,2,6,1,0,0,16
Joe Johnson,1419915600000,nba-chi,False,16,36,11,4,0,0,1,20
Joe Johnson,1420174800000,nba-orl,False,0,39,4,4,0,0,4,14
Joe Johnson,1420347600000,nba-mia,False,-5,41,3,4,0,0,0,19
Joe Johnson,1420434000000,nba-dal,True,-7,45,7,4,1,1,4,18
Joe Johnson,1420606800000,nba-bos,True,-8,37,3,3,1,1,3,17
Joe Johnson,1420779600000,nba-phi,True,6,38,5,3,1,0,3,13
Joe Johnson,1420866000000,nba-det,False,-5,36,2,4,0,0,1,17
Joe Johnson,1421038800000,nba-hou,True,-5,32,6,3,0,0,2,12
Joe Johnson,1421211600000,nba-mem,True,-13,38,2,3,1,0,1,8
Joe Johnson,1421384400000,nba-was,False,25,38,4,4,2,0,0,6
Joe Johnson,1421470800000,nba-was,True,-11,40,3,5,3,0,2,15
Joe Johnson,1421816400000,nba-sac,False,1,37,8,4,1,0,0,16
Joe Johnson,1421902800000,nba-lac,False,-34,26,6,3,1,0,2,9
Joe Johnson,1422075600000,nba-uta,False,-23,29,0,1,0,1,2,6
Joe Johnson,1428292800000,nba-por,True,7,35,6,6,0,0,0,6
Joe Johnson,1422421200000,nba-atl,False,-12,37,2,0,1,0,2,26
Joe Johnson,1422594000000,nba-tor,True,-12,46,4,3,0,0,1,17
Joe Johnson,1422853200000,nba-lac,True,1,39,5,6,1,0,1,22
Joe Johnson,1423026000000,nba-tor,False,1,26,1,7,1,0,0,12
Joe Johnson,1423198800000,nba-nyk,True,12,36,11,2,1,0,1,13
Joe Johnson,1423285200000,nba-was,False,-23,24,1,1,0,0,1,6
Joe Johnson,1423458000000,nba-mil,False,-8,42,3,6,0,1,2,19
Joe Johnson,1423544400000,nba-mem,False,-10,40,8,4,0,1,5,11
Joe Johnson,1424408400000,nba-lal,False,9,34,6,0,0,0,2,23
Joe Johnson,1424667600000,nba-den,False,12,28,8,0,0,3,1,12
Joe Johnson,1424840400000,nba-nop,False,-7,39,10,1,1,1,3,21
Joe Johnson,1425013200000,nba-hou,False,1,40,9,6,1,0,1,13
Joe Johnson,1425099600000,nba-dal,False,14,36,8,3,0,0,2,15
Joe Johnson,1425272400000,nba-gsw,True,7,36,6,3,0,0,1,5
Joe Johnson,1425445200000,nba-cha,True,-21,24,2,0,0,0,0,2
Joe Johnson,1425618000000,nba-phx,True,-16,29,7,2,0,0,3,11
Joe Johnson,1425790800000,nba-uta,True,4,35,1,5,0,0,1,9
Joe Johnson,1425960000000,nba-nop,True,-14,28,5,3,1,0,3,10
Joe Johnson,1426046400000,nba-mia,False,-6,36,3,2,0,0,5,12
Joe Johnson,1426305600000,nba-phi,False,7,32,4,3,0,0,2,15
Joe Johnson,1426478400000,nba-min,False,22,25,5,3,2,0,0,22
Joe Johnson,1426651200000,nba-cle,False,-10,27,3,1,0,0,0,6
Joe Johnson,1426824000000,nba-mil,True,-17,48,6,7,1,0,3,20
Joe Johnson,1426910400000,nba-ind,False,5,26,3,0,0,0,0,14
Joe Johnson,1427083200000,nba-bos,True,-8,38,3,1,1,0,2,6
Joe Johnson,1427256000000,nba-cha,False,-3,35,6,5,0,0,0,5
Joe Johnson,1427428800000,nba-cle,True,-1,38,5,9,0,0,1,20
Joe Johnson,1427601600000,nba-lal,True,12,36,8,7,2,0,1,18
Joe Johnson,1427774400000,nba-ind,True,12,35,6,4,0,0,1,21
Joe Johnson,1427860800000,nba-nyk,False,1,39,5,5,4,0,2,9
Joe Johnson,1428033600000,nba-tor,True,8,36,5,5,1,0,1,13
Joe Johnson,1428120000000,nba-atl,False,-34,20,2,3,0,0,1,4
Joe Johnson,1428465600000,nba-atl,True,-12,37,8,3,1,0,2,21
Joe Johnson,1428638400000,nba-was,True,13,28,3,9,2,0,1,7
Joe Johnson,1428811200000,nba-mil,False,-15,34,6,2,0,0,1,9
Joe Johnson,1428897600000,nba-chi,True,-23,36,0,2,0,0,3,12
Joe Johnson,1429070400000,nba-orl,True,20,41,7,6,1,0,0,16
Joe Johnson,1446004800000,nba-chi,True,-29,32,10,3,1,0,0,10
Joe Johnson,1446177600000,nba-sas,False,-22,25,2,1,1,0,1,2
Joe Johnson,1446264000000,nba-mem,False,-6,32,2,3,0,0,1,11
Joe Johnson,1446440400000,nba-mil,True,-6,41,3,6,0,0,0,14
Joe Johnson,1446613200000,nba-atl,False,-3,30,6,6,0,0,1,5
Joe Johnson,1446786000000,nba-lal,True,-6,38,3,2,2,1,3,22
Joe Johnson,1446872400000,nba-mil,False,-13,35,9,6,1,0,2,8
Joe Johnson,1447218000000,nba-hou,False,10,38,7,10,0,0,0,16
Joe Johnson,1447390800000,nba-sac,False,7,35,3,4,0,0,2,14
Joe Johnson,1447477200000,nba-gsw,False,-9,41,4,3,1,0,5,6
Joe Johnson,1447736400000,nba-atl,True,7,39,7,9,1,0,0,13
Joe Johnson,1447822800000,nba-cha,False,4,37,4,3,1,0,2,16
Joe Johnson,1447995600000,nba-bos,False,-19,18,2,1,0,0,0,3
Joe Johnson,1448168400000,nba-bos,True,22,36,4,4,1,0,3,17
Joe Johnson,1448427600000,nba-okc,False,-6,32,6,4,1,0,6,5
Joe Johnson,1448686800000,nba-cle,False,2,39,3,1,2,0,6,17
Joe Johnson,1448773200000,nba-det,True,10,39,5,1,0,0,3,13
Joe Johnson,1448946000000,nba-phx,True,-2,35,2,2,3,0,4,9
Joe Johnson,1449205200000,nba-nyk,False,-13,32,4,4,1,0,1,9
Joe Johnson,1449378000000,nba-gsw,True,-15,36,5,3,0,0,2,9
Joe Johnson,1449550800000,nba-hou,True,6,43,5,8,3,0,2,22
Joe Johnson,1449723600000,nba-phi,True,-4,33,0,2,0,0,1,7
Joe Johnson,1449896400000,nba-lac,True,3,36,4,3,0,0,2,15
Joe Johnson,1450069200000,nba-orl,True,-16,26,3,5,0,0,2,6
Joe Johnson,1450242000000,nba-mia,True,-9,33,2,4,0,0,2,5
Joe Johnson,1450414800000,nba-ind,False,-1,33,0,3,3,0,1,11
Joe Johnson,1450587600000,nba-min,True,-14,31,6,6,0,0,2,6
Joe Johnson,1450674000000,nba-chi,False,2,37,3,5,2,0,0,12
Joe Johnson,1450846800000,nba-dal,True,-4,37,5,6,1,0,2,13
Joe Johnson,1451106000000,nba-was,True,-11,37,3,1,0,0,2,9
Joe Johnson,1451278800000,nba-mia,False,4,35,6,4,0,0,2,4
Joe Johnson,1451451600000,nba-orl,False,-11,34,3,0,1,0,1,7
Joe Johnson,1451710800000,nba-bos,False,-1,39,1,2,0,0,3,20
Joe Johnson,1451883600000,nba-bos,True,-4,35,6,4,0,0,2,21
Joe Johnson,1452056400000,nba-tor,True,-18,32,2,1,0,0,3,5
Joe Johnson,1452229200000,nba-orl,True,-6,39,3,3,1,0,2,13
Joe Johnson,1452315600000,nba-det,False,6,34,4,4,0,0,0,14
Joe Johnson,1452488400000,nba-sas,True,-17,28,3,0,0,0,0,16
Joe Johnson,1452661200000,nba-nyk,True,12,39,7,6,1,0,2,14
Joe Johnson,1452834000000,nba-por,True,9,33,3,4,1,0,1,15
Joe Johnson,1452920400000,nba-atl,False,-1,27,4,0,0,0,1,14
Joe Johnson,1453093200000,nba-tor,False,1,37,5,7,0,0,2,22
Joe Johnson,1453266000000,nba-cle,True,-4,31,1,1,0,0,2,3
Joe Johnson,1453438800000,nba-uta,True,-16,25,5,4,1,0,1,8
Joe Johnson,1453611600000,nba-okc,True,6,35,0,6,2,0,2,13
Joe Johnson,1453784400000,nba-mia,True,2,37,4,8,0,0,5,15
Joe Johnson,1454043600000,nba-dal,False,6,38,3,4,0,0,0,13
Joe Johnson,1454130000000,nba-nop,False,6,35,7,5,0,0,1,10
Joe Johnson,1454302800000,nba-det,True,-6,25,3,5,0,0,3,3
Joe Johnson,1454475600000,nba-ind,True,-3,36,4,9,2,0,3,20
Joe Johnson,1454648400000,nba-sac,True,13,37,6,11,2,1,6,27
Joe Johnson,1454734800000,nba-phi,False,-6,29,0,3,0,0,1,9
Joe Johnson,1454907600000,nba-den,True,3,30,3,8,2,0,2,12
Joe Johnson,1455080400000,nba-mem,True,-1,23,2,1,0,0,4,0
